A,B,S,C,HP,Win
15,8,15,13,42,157
15,8,15,13,43,163
15,8,15,13,44,165
15,8,15,13,45,161
15,8,15,13,46,167
15,8,15,13,47,163
15,8,15,13,48,161
15,8,15,13,49,166
15,8,15,13,50,164
15,8,15,13,51,155
15,8,15,13,52,161
15,8,15,13,53,158
15,8,15,13,54,160
15,8,15,13,55,158
15,8,15,13,56,156
15,8,15,13,57,156
15,8,15,13,58,162
15,8,15,13,59,157
15,8,15,13,60,154
15,8,15,13,61,158
15,8,15,13,62,164
15,8,15,13,63,163
15,8,15,13,64,162
15,8,15,13,65,169
15,8,15,13,66,163
15,8,15,13,67,173
15,8,15,13,68,179
15,8,15,13,69,175
15,8,15,13,70,174
15,8,15,13,71,170
15,8,15,13,72,174
15,8,15,13,73,178
15,8,15,13,74,181
15,8,15,13,75,184
15,8,15,13,76,180
15,8,15,13,77,180
15,8,15,13,78,182
15,8,15,13,79,175
15,8,15,13,80,177
15,8,15,13,81,184
15,8,15,13,82,182
15,8,15,13,83,181
15,8,15,15,40,136
15,8,15,15,41,142
15,8,15,15,42,144
15,8,15,15,43,146
15,8,15,15,44,168
15,8,15,15,45,172
15,8,15,15,46,155
15,8,15,15,47,157
15,8,15,15,48,157
15,8,15,15,49,164
15,8,15,15,50,158
15,8,15,15,51,158
15,8,15,15,52,162
15,8,15,15,53,152
15,8,15,15,54,172
15,8,15,15,55,164
15,8,15,15,56,155
15,8,15,15,57,159
15,8,15,15,58,149
15,8,15,15,59,165
15,8,15,15,60,157
15,8,15,15,61,153
15,8,15,15,62,167
15,8,15,15,63,163
15,8,15,15,64,172
15,8,15,15,65,170
15,8,15,15,66,169
15,8,15,15,67,177
15,8,15,15,68,175
15,8,15,15,69,175
15,8,15,15,70,175
15,8,15,15,71,167
15,8,15,15,72,177
15,8,15,15,73,180
15,8,15,15,74,189
15,8,15,15,75,176
15,8,15,15,76,179
15,8,15,15,77,177
15,8,15,15,78,182
15,8,15,15,79,185
15,8,15,15,80,180
15,8,15,15,81,184
15,8,15,15,82,185
15,8,15,15,83,190
