Type,A,B,HP,Win
0,10,12,13,133
0,10,12,14,128
0,10,12,15,138
0,10,12,16,145
0,10,12,17,135
0,10,12,18,158
0,10,12,19,151
0,10,12,20,147
0,10,12,21,156
0,10,12,22,160
0,10,12,23,162
0,10,12,24,176
0,10,12,25,159
0,10,12,26,162
0,10,12,27,173
0,10,12,28,177
0,10,12,29,171
0,10,12,30,172
0,10,14,1,35
0,10,14,2,25
0,10,14,3,31
0,10,14,4,28
0,10,14,5,98
0,10,14,6,108
0,10,14,7,97
0,10,14,8,112
0,10,14,9,116
0,10,14,10,145
0,10,14,11,133
0,10,14,12,133
0,10,14,13,127
0,10,14,14,137
0,10,14,15,136
0,10,14,16,152
0,10,14,17,147
0,10,14,18,143
0,10,14,19,145
0,10,14,20,152
0,10,14,21,157
0,10,14,22,170
0,10,14,23,174
0,10,14,24,161
0,10,14,25,171
0,10,14,26,176
0,10,14,27,169
0,10,14,28,174
0,10,14,29,184
0,10,14,30,176
0,12,0,1,21
0,12,0,2,26
0,12,0,3,29
0,12,0,4,28
0,12,0,5,25
0,12,0,6,94
0,12,0,7,84
0,12,0,8,88
0,12,0,9,93
0,12,0,10,97
0,12,0,11,129
0,12,0,12,136
0,12,0,13,135
0,12,0,14,134
0,12,0,15,127
0,12,0,16,154
0,12,0,17,139
0,12,0,18,141
0,12,0,19,138
0,12,0,20,146
0,12,0,21,139
0,12,0,22,138
0,12,0,23,140
0,12,0,24,147
0,12,0,25,171
0,12,0,26,174
0,12,0,27,171
0,12,0,28,161
0,12,0,29,171
0,12,0,30,177
0,12,1,1,21
0,12,1,2,29
0,12,1,3,23
0,12,1,4,23
0,12,1,5,27
0,12,1,6,88
0,12,1,7,99
0,12,1,8,91
0,12,1,9,88
0,12,1,10,97
0,12,1,11,125
0,12,1,12,131
0,12,1,13,141
0,12,1,14,126
0,12,1,15,138
0,12,1,16,129
0,12,1,17,123
0,12,1,18,145
0,12,1,19,132
0,12,1,20,155
0,12,1,21,153
0,12,1,22,152
0,12,1,23,156
0,12,1,24,156
0,12,1,25,161
0,12,1,26,163
0,12,1,27,171
0,12,1,28,164
0,12,1,29,163
0,12,1,30,175
0,12,3,1,39
0,12,3,2,21
0,12,3,3,28
0,12,3,4,21
0,12,3,5,89
0,12,3,6,99
0,12,3,7,89
0,12,3,8,95
0,12,3,9,117
0,12,3,10,130
0,12,3,11,136
0,12,3,12,131
0,12,3,13,126
0,12,3,14,124
0,12,3,15,145
0,12,3,16,126
0,12,3,17,137
0,12,3,18,138
0,12,3,19,142
0,12,3,20,153
0,12,3,21,152
0,12,3,22,163
0,12,3,23,171
0,12,3,24,164
0,12,3,25,164
0,12,3,26,155
0,12,3,27,170
0,12,3,28,172
0,12,3,29,166
0,12,3,30,176
0,12,5,1,31
0,12,5,2,35
0,12,5,3,16
0,12,5,4,25
0,12,5,5,99
0,12,5,6,114
0,12,5,7,101
0,12,5,8,111
0,12,5,9,130
0,12,5,10,135
0,12,5,11,130
0,12,5,12,132
0,12,5,13,130
0,12,5,14,140
0,12,5,15,124
0,12,5,16,143
0,12,5,17,138
0,12,5,18,149
0,12,5,19,152
0,12,5,20,167
0,12,5,21,153
0,12,5,22,162
0,12,5,23,157
0,12,5,24,157
0,12,5,25,171
0,12,5,26,173
0,12,5,27,175
0,12,5,28,176
0,12,5,29,171
0,12,5,30,173
0,12,8,1,30
0,12,8,2,29
0,12,8,3,22
0,12,8,4,26
0,12,8,5,89
0,12,8,6,101
0,12,8,7,101
0,12,8,8,101
0,12,8,9,133
0,12,8,10,130
0,12,8,11,127
0,12,8,12,136
0,12,8,13,137
0,12,8,14,128
0,12,8,15,142
0,12,8,16,129
0,12,8,17,152
0,12,8,18,145
0,12,8,19,156
0,12,8,20,154
0,12,8,21,146
0,12,8,22,165
0,12,8,23,179
0,12,8,24,164
0,12,8,25,168
0,12,8,26,174
0,12,8,27,178
0,12,8,28,176
0,12,8,29,171
0,12,8,30,181
0,12,10,1,21
0,12,10,2,33
0,12,10,3,20
0,12,10,4,26
0,12,10,5,92
0,12,10,6,88
0,12,10,7,89
0,12,10,8,118
0,12,10,9,134
0,12,10,10,133
0,12,10,11,141
0,12,10,12,130
0,12,10,13,141
0,12,10,14,135
0,12,10,15,138
0,12,10,16,128
0,12,10,17,143
0,12,10,18,142
0,12,10,19,147
0,12,10,20,157
0,12,10,21,156
0,12,10,22,161
0,12,10,23,160
0,12,10,24,174
0,12,10,25,162
0,12,10,26,167
0,12,10,27,177
0,12,10,28,172
0,12,10,29,164
0,12,10,30,170
0,12,12,1,18
0,12,12,2,28
0,12,12,3,20
0,12,12,4,18
0,12,12,5,100
0,12,12,6,111
0,12,12,7,101
0,12,12,8,112
0,12,12,9,126
0,12,12,10,124
0,12,12,11,138
0,12,12,12,135
0,12,12,13,149
0,12,12,14,135
0,12,12,15,147
0,12,12,16,144
0,12,12,17,151
0,12,12,18,151
0,12,12,19,155
0,12,12,20,152
0,12,12,21,144
0,12,12,22,164
0,12,12,23,165
0,12,12,24,162
0,12,12,25,170
0,12,12,26,165
0,12,12,27,177
0,12,12,28,171
0,12,12,29,173
0,12,12,30,173
0,12,14,1,30
0,12,14,2,23
0,12,14,3,29
0,12,14,4,32
0,12,14,5,94
0,12,14,6,113
0,12,14,7,102
0,12,14,8,106
0,12,14,9,136
0,12,14,10,135
0,12,14,11,134
0,12,14,12,129
0,12,14,13,129
0,12,14,14,136
0,12,14,15,138
0,12,14,16,136
0,12,14,17,143
0,12,14,18,148
0,12,14,19,154
0,12,14,20,153
0,12,14,21,161
0,12,14,22,162
0,12,14,23,169
0,12,14,24,172
0,12,14,25,179
0,12,14,26,168
0,12,14,27,179
0,12,14,28,174
0,12,14,29,183
0,12,14,30,179
0,14,0,1,30
0,14,0,2,32
0,14,0,3,21
0,14,0,4,33
0,14,0,5,26
0,14,0,6,100
0,14,0,7,113
0,14,0,8,108
0,14,0,9,102
0,14,0,10,107
0,14,0,11,141
0,14,0,12,144
0,14,0,13,144
0,14,0,14,134
0,14,0,15,135
0,14,0,16,138
0,14,0,17,148
0,14,0,18,149
0,14,0,19,151
0,14,0,20,153
0,14,0,21,156
0,14,0,22,162
0,14,0,23,153
0,14,0,24,156
0,14,0,25,164
0,14,0,26,174
0,14,0,27,174
0,14,0,28,175
0,14,0,29,174
0,14,0,30,176
0,14,1,1,27
0,14,1,2,25
0,14,1,3,37
0,14,1,4,33
0,14,1,5,30
0,14,1,6,102
0,14,1,7,109
0,14,1,8,114
0,14,1,9,93
0,14,1,10,86
0,14,1,11,133
0,14,1,12,137
0,14,1,13,161
0,14,1,14,158
0,14,1,15,153
0,14,1,16,151
0,14,1,17,144
0,14,1,18,151
0,14,1,19,137
0,14,1,20,170
0,14,1,21,152
0,14,1,22,149
0,14,1,23,159
0,14,1,24,152
0,14,1,25,171
0,14,1,26,176
0,14,1,27,163
0,14,1,28,175
0,14,1,29,179
0,14,1,30,168
0,14,3,1,27
0,14,3,2,29
0,14,3,3,36
0,14,3,4,30
0,14,3,5,117
0,14,3,6,104
0,14,3,7,109
0,14,3,8,116
0,14,3,9,132
0,14,3,10,136
0,14,3,11,132
0,14,3,12,146
0,14,3,13,135
0,14,3,14,147
0,14,3,15,147
0,14,3,16,141
0,14,3,17,143
0,14,3,18,143
0,14,3,19,154
0,14,3,20,158
0,14,3,21,156
0,14,3,22,154
0,14,3,23,170
0,14,3,24,166
0,14,3,25,169
0,14,3,26,170
0,14,3,27,174
0,14,3,28,171
0,14,3,29,176
0,14,3,30,175
0,14,5,1,26
0,14,5,2,28
0,14,5,3,35
0,14,5,4,28
0,14,5,5,128
0,14,5,6,115
0,14,5,7,108
0,14,5,8,106
0,14,5,9,144
0,14,5,10,130
0,14,5,11,134
0,14,5,12,145
0,14,5,13,150
0,14,5,14,150
0,14,5,15,144
0,14,5,16,143
0,14,5,17,152
0,14,5,18,146
0,14,5,19,157
0,14,5,20,168
0,14,5,21,158
0,14,5,22,151
0,14,5,23,175
0,14,5,24,163
0,14,5,25,173
0,14,5,26,160
0,14,5,27,177
0,14,5,28,172
0,14,5,29,179
0,14,5,30,180
0,14,8,1,25
0,14,8,2,24
0,14,8,3,33
0,14,8,4,32
0,14,8,5,107
0,14,8,6,119
0,14,8,7,113
0,14,8,8,117
0,14,8,9,136
0,14,8,10,143
0,14,8,11,151
0,14,8,12,138
0,14,8,13,150
0,14,8,14,134
0,14,8,15,151
0,14,8,16,146
0,14,8,17,145
0,14,8,18,135
0,14,8,19,152
0,14,8,20,158
0,14,8,21,148
0,14,8,22,156
0,14,8,23,175
0,14,8,24,167
0,14,8,25,169
0,14,8,26,162
0,14,8,27,175
0,14,8,28,174
0,14,8,29,175
0,14,8,30,176
0,14,10,1,35
0,14,10,2,25
0,14,10,3,31
0,14,10,4,34
0,14,10,5,113
0,14,10,6,104
0,14,10,7,99
0,14,10,8,116
0,14,10,9,128
0,14,10,10,145
0,14,10,11,145
0,14,10,12,139
0,14,10,13,145
0,14,10,14,145
0,14,10,15,146
0,14,10,16,145
0,14,10,17,148
0,14,10,18,160
0,14,10,19,157
0,14,10,20,163
0,14,10,21,146
0,14,10,22,169
0,14,10,23,162
0,14,10,24,170
0,14,10,25,171
0,14,10,26,182
0,14,10,27,186
0,14,10,28,180
0,14,10,29,177
0,14,10,30,173
0,14,12,1,33
0,14,12,2,23
0,14,12,3,32
0,14,12,4,27
0,14,12,5,101
0,14,12,6,108
0,14,12,7,104
0,14,12,8,111
0,14,12,9,131
0,14,12,10,143
0,14,12,11,145
0,14,12,12,148
0,14,12,13,138
0,14,12,14,158
0,14,12,15,147
0,14,12,16,136
0,14,12,17,145
0,14,12,18,151
0,14,12,19,161
0,14,12,20,157
0,14,12,21,172
0,14,12,22,173
0,14,12,23,169
0,14,12,24,174
0,14,12,25,168
0,14,12,26,177
0,14,12,27,169
0,14,12,28,183
0,14,12,29,176
0,14,12,30,173
0,14,14,1,24
0,14,14,2,27
0,14,14,3,34
0,14,14,4,25
0,14,14,5,115
0,14,14,6,92
0,14,14,7,113
0,14,14,8,110
0,14,14,9,142
0,14,14,10,136
0,14,14,11,144
0,14,14,12,131
0,14,14,13,131
0,14,14,14,141
0,14,14,15,151
0,14,14,16,138
0,14,14,17,130
0,14,14,18,154
0,14,14,19,160
0,14,14,20,169
0,14,14,21,153
0,14,14,22,160
0,14,14,23,174
0,14,14,24,168
0,14,14,25,169
0,14,14,26,173
0,14,14,27,176
0,14,14,28,172
0,14,14,29,169
0,14,14,30,172
